# time, phase, observation, A, B, F
1.074375000000000052e-01 7.264933011426393250e-01 1.079634545818237701e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.074999999999999983e-01 7.853981633974456145e-01 1.060660171779822303e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.075625000000000053e-01 8.443030256522661148e-01 1.038006601342576385e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.076249999999999984e-01 9.032078879070581934e-01 1.011752414750210161e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.076875000000000054e-01 9.621127501618786937e-01 9.819886819903667075e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.077499999999999986e-01 1.021017612416684983e+00 9.488186468929936668e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.078125000000000056e-01 1.079922474671491273e+00 9.123573690001752778e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.078749999999999987e-01 1.138827336926297562e+00 8.727313244499704803e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.079375000000000057e-01 1.197732199181118062e+00 8.300779672585444358e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.079999999999999988e-01 1.256637061435910141e+00 7.845452525225298235e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.080625000000000058e-01 1.315541923690730641e+00 7.362911231952838920e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.081249999999999989e-01 1.374446785945536931e+00 6.854829622177414095e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.081875000000000059e-01 1.433351648200343220e+00 6.322970119037566450e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.082499999999999990e-01 1.492256510455149510e+00 5.769177625944110765e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.083125000000000060e-01 1.551161372709970010e+00 5.195373127016512660e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.083749999999999991e-01 1.610066234964762089e+00 4.603547023612999389e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.084375000000000061e-01 1.668971097219582589e+00 3.995752230065326982e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.084999999999999992e-01 1.727875959474388878e+00 3.374097052573352129e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.085625000000000062e-01 1.786780821729195168e+00 2.740737875953851432e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.086249999999999993e-01 1.845685683984001457e+00 2.097871683617516525e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.086875000000000063e-01 1.904590546238821958e+00 1.447728436717346523e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.087499999999999994e-01 1.963495408493614036e+00 7.925633389056108147e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.088125000000000064e-01 2.022400270748434536e+00 1.346490135276290356e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.088749999999999996e-01 2.081305133003240826e+00 -5.237323796055942671e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.089375000000000066e-01 2.140209995258047115e+00 -1.180297060528574526e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.089999999999999997e-01 2.199114857512853405e+00 -1.832767551049973020e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.090625000000000067e-01 2.258019719767673905e+00 -2.478880574822879268e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.091249999999999998e-01 2.316924582022465984e+00 -3.116394908150919019e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.091875000000000068e-01 2.375829444277286484e+00 -3.743099154301064990e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.092499999999999999e-01 2.434734306532092774e+00 -4.356819414349422659e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.093125000000000069e-01 2.493639168786899063e+00 -4.955426827959221181e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.093750000000000000e-01 2.552544031041705352e+00 -5.536844957927424815e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.094375000000000070e-01 2.611448893296525853e+00 -6.099056992888090001e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.095000000000000001e-01 2.670353755551317931e+00 -6.640112743185888622e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.095625000000000071e-01 2.729258617806138432e+00 -7.158135405655702277e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.096250000000000002e-01 2.788163480060944721e+00 -7.651328073837402322e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.096875000000000072e-01 2.847068342315751011e+00 -8.117979971049784638e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.097500000000000003e-01 2.905973204570557300e+00 -8.556472384697227929e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.098125000000000073e-01 2.964878066825377800e+00 -8.965284281227213770e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.098750000000000004e-01 3.023782929080169879e+00 -9.342997582260037515e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.099375000000000074e-01 3.082687791334990379e+00 -9.688302083591245895e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.100000000000000006e-01 3.141592653589796669e+00 -1.000000000000001776e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.100625000000000075e-01 3.200497515844602958e+00 -1.027701012010310944e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.101250000000000007e-01 3.259402378099409248e+00 -1.051837155683844616e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.101875000000000077e-01 3.318307240354229748e+00 -1.072324708057072362e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.102500000000000008e-01 3.377212102609021827e+00 -1.089092602325627768e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.103125000000000078e-01 3.436116964863842327e+00 -1.102082674359441183e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.103750000000000009e-01 3.495021827118648616e+00 -1.111249864461230974e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.104375000000000079e-01 3.553926689373454906e+00 -1.116562373668706476e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.105000000000000010e-01 3.612831551628261195e+00 -1.118001774058141162e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.105625000000000080e-01 3.671736413883081696e+00 -1.115563072666783340e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.106250000000000011e-01 3.730641276137873774e+00 -1.109254728812347324e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.106875000000000081e-01 3.789546138392694274e+00 -1.099098624749491382e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.107500000000000012e-01 3.848451000647500564e+00 -1.085129989765121650e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.108125000000000082e-01 3.907355862902306853e+00 -1.067397277975736136e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.108750000000000013e-01 3.966260725157113143e+00 -1.045962000250784785e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.109375000000000083e-01 4.025165587411933643e+00 -1.020898510845008822e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.110000000000000014e-01 4.084070449666725722e+00 -9.922937494799496383e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.110625000000000084e-01 4.142975311921546222e+00 -9.602469397691397734e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.111250000000000016e-01 4.201880174176352511e+00 -9.248692450333509951e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.111875000000000085e-01 4.260785036431158801e+00 -8.862833826994516162e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.112500000000000017e-01 4.319689898685965090e+00 -8.446231986207335396e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.113125000000000087e-01 4.378594760940785591e+00 -8.000332027951236880e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.113750000000000018e-01 4.437499623195577669e+00 -7.526680680919022315e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.114375000000000088e-01 4.496404485450398170e+00 -7.026920937254812483e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.115000000000000019e-01 4.555309347705204459e+00 -6.502786353377958406e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.115625000000000089e-01 4.614214209960010749e+00 -5.956095036656572361e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.116250000000000020e-01 4.673119072214817038e+00 -5.388743338794305116e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.116875000000000090e-01 4.732023934469637538e+00 -4.802699277803925137e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.117500000000000021e-01 4.790928796724429617e+00 -4.199995711387243258e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.118125000000000091e-01 4.849833658979250117e+00 -3.582723285398133894e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.118750000000000022e-01 4.908738521234056407e+00 -2.953023181854821377e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.119375000000000092e-01 4.967643383488862696e+00 -2.313079691649695402e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.120000000000000023e-01 5.026548245743668986e+00 -1.665112637726295919e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.120624999999999954e-01 5.085453107998475275e+00 -1.011369675002549151e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.121250000000000024e-01 5.144357970253281565e+00 -3.541184937511798747e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.121874999999999956e-01 5.203262832508087854e+00 3.043610465181212366e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.122500000000000026e-01 5.262167694762908354e+00 9.617848253890792787e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.123124999999999957e-01 5.321072557017700433e+00 1.615872384648422422e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.123750000000000027e-01 5.379977419272520933e+00 2.264354838694614958e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.124374999999999958e-01 5.438882281527327223e+00 2.904982744799807781e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.125000000000000028e-01 5.497787143782133512e+00 3.535533905932688459e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.125624999999999959e-01 5.556692006036939802e+00 4.153821079069486832e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.126250000000000029e-01 5.615596868291760302e+00 4.757699562258328463e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.126874999999999960e-01 5.674501730546552380e+00 5.345074634116959711e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.127500000000000030e-01 5.733406592801372881e+00 5.913908819961180008e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.128124999999999961e-01 5.792311455056179170e+00 6.462228959353543134e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.128750000000000031e-01 5.851216317310985460e+00 6.988133050563634097e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.129374999999999962e-01 5.910121179565791749e+00 7.489796848192231682e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.130000000000000032e-01 5.969026041820612249e+00 7.965480191076839134e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.130624999999999963e-01 6.027930904075404328e+00 8.413533038526723740e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.131250000000000033e-01 6.086835766330224828e+00 8.832401193951666674e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.131874999999999964e-01 6.145740628585031118e+00 9.220631696025920476e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.132500000000000034e-01 6.204645490839837407e+00 9.576877858692030010e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.133124999999999966e-01 6.263550353094643697e+00 9.899903942517472855e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.133750000000000036e-01 3.926990816987796507e-02 1.018858944120259791e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.134374999999999967e-01 9.817477042467004367e-02 1.044193296836972706e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.135000000000000037e-01 1.570796326794905440e-01 1.065905573115253357e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.135624999999999968e-01 2.159844949342968334e-01 1.083920457853397412e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.136250000000000038e-01 2.748893571891031229e-01 1.098175461386183605e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.136874999999999969e-01 3.337942194439094123e-01 1.108621136247723848e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.137500000000000039e-01 3.926990816987299127e-01 1.115221248693831990e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.138124999999999970e-01 4.516039439535219913e-01 1.117952904388892277e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.138750000000000040e-01 5.105088062083424916e-01 1.116806627821274489e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.139374999999999971e-01 5.694136684631487810e-01 1.111786395171786790e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.140000000000000041e-01 6.283185307179550705e-01 1.102909620521184575e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.140624999999999972e-01 6.872233929727613599e-01 1.090207095444561070e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.141250000000000042e-01 7.461282552275818603e-01 1.073722882202154505e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.141874999999999973e-01 8.050331174823739389e-01 1.053514160897099261e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.142500000000000043e-01 8.639379797371944392e-01 1.029651031130198735e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.143124999999999974e-01 9.228428419920007286e-01 1.002216268839925650e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.143750000000000044e-01 9.817477042468070181e-01 9.713050391708767384e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.144374999999999976e-01 1.040652566501613308e+00 9.370245663668840264e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.145000000000000046e-01 1.099557428756433808e+00 8.994937618337266461e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.145624999999999977e-01 1.158462291011225886e+00 8.588428116617163877e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.146250000000000047e-01 1.217367153266046387e+00 8.152127250387339874e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.146874999999999978e-01 1.276272015520852676e+00 7.687548451205674649e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.147500000000000048e-01 1.335176877775658966e+00 7.196303240547463620e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.148124999999999979e-01 1.394081740030465255e+00 6.680095639793053319e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.148750000000000049e-01 1.452986602285285755e+00 6.140716259352948514e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.149374999999999980e-01 1.511891464540077834e+00 5.580036087435568115e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.150000000000000050e-01 1.570796326794898334e+00 4.999999999999982792e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.150624999999999981e-01 1.629701189049704624e+00 4.402620014411695593e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.151250000000000051e-01 1.688606051304510913e+00 3.789968310196286105e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.151874999999999982e-01 1.747510913559317203e+00 3.164170041105969777e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.152500000000000052e-01 1.806415775814137703e+00 2.527395963429256431e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.153124999999999983e-01 1.865320638068929782e+00 1.881854906116530168e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.153750000000000053e-01 1.924225500323750282e+00 1.229786108837469527e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.154374999999999984e-01 1.983130362578556571e+00 5.734514545542745978e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.155000000000000054e-01 2.042035224833362861e+00 -8.487237645359801963e-03 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.155624999999999986e-01 2.100940087088169150e+00 -7.429018038908302701e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.156250000000000056e-01 2.159844949342989651e+00 -1.398354268683371093e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.156874999999999987e-01 2.218749811597781729e+00 -2.048956150672071042e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.157500000000000057e-01 2.277654673852602230e+00 -2.692450655301704132e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.158124999999999988e-01 2.336559536107408519e+00 -3.326605641941762226e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.158750000000000058e-01 2.395464398362214808e+00 -3.949221366692119983e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.159374999999999989e-01 2.454369260617021098e+00 -4.558138112809092535e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.160000000000000059e-01 2.513274122871841598e+00 -5.151243682287178771e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.160624999999999990e-01 2.572178985126633677e+00 -5.726480722607772966e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.161250000000000060e-01 2.631083847381454177e+00 -6.281853863243218594e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.161874999999999991e-01 2.689988709636260467e+00 -6.815436637155505295e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.162500000000000061e-01 2.748893571891066756e+00 -7.325378163287399325e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.163124999999999992e-01 2.807798434145873046e+00 -7.809909566860275820e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.163750000000000062e-01 2.866703296400693546e+00 -8.267350115211156147e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.164374999999999993e-01 2.925608158655485624e+00 -8.696113047883404779e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.165000000000000063e-01 2.984513020910306125e+00 -9.094711080750239596e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.165624999999999994e-01 3.043417883165112414e+00 -9.461761565074167102e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.166250000000000064e-01 3.102322745419918704e+00 -9.795991283611875655e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.166874999999999996e-01 3.161227607674724993e+00 -1.009624086712376911e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.167500000000000066e-01 3.220132469929545493e+00 -1.036146881597053593e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.168124999999999997e-01 3.279037332184337572e+00 -1.059075511284558013e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.168750000000000067e-01 3.337942194439158072e+00 -1.078330441411295304e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.169374999999999998e-01 3.396847056693964362e+00 -1.093844880867838931e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.170000000000000068e-01 3.455751918948770651e+00 -1.105565013482626924e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.170624999999999999e-01 3.514656781203576941e+00 -1.113450184698377976e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.171250000000000069e-01 3.573561643458397441e+00 -1.117473042593795540e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.171875000000000000e-01 3.632466505713189520e+00 -1.117619632761354120e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.172500000000000070e-01 3.691371367968010020e+00 -1.113889446712066356e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.173125000000000001e-01 3.750276230222816309e+00 -1.106295423639319653e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.173750000000000071e-01 3.809181092477622599e+00 -1.094863905535662152e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.174375000000000002e-01 3.868085954732428888e+00 -1.079634545818238811e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.175000000000000072e-01 3.926990816987249389e+00 -1.060660171779818528e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.175625000000000003e-01 3.985895679242055678e+00 -1.038006601342577717e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.176250000000000073e-01 4.044800541496861968e+00 -1.011752414750204832e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.176875000000000004e-01 4.103705403751668257e+00 -9.819886819903685948e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.177500000000000074e-01 4.162610266006474546e+00 -9.488186468929957762e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.178125000000000006e-01 4.221515128261280836e+00 -9.123573690001776093e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.178750000000000075e-01 4.280419990516101336e+00 -8.727313244499630418e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.179375000000000007e-01 4.339324852770907626e+00 -8.300779672585472113e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.180000000000000077e-01 4.398229715025713915e+00 -7.845452525225214968e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.180625000000000008e-01 4.457134577280520205e+00 -7.362911231952870006e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.181250000000000078e-01 4.516039439535326494e+00 -6.854829622177446291e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.181875000000000009e-01 4.574944301790132783e+00 -6.322970119037599757e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.182500000000000079e-01 4.633849164044953284e+00 -5.769177625944010845e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.183125000000000010e-01 4.692754026299759573e+00 -5.195373127016548187e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.183750000000000080e-01 4.751658888554565863e+00 -4.603547023612891698e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.184375000000000011e-01 4.810563750809372152e+00 -3.995752230065365840e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.185000000000000081e-01 4.869468613064178442e+00 -3.374097052573391542e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.185625000000000012e-01 4.928373475318984731e+00 -2.740737875953891400e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.186250000000000082e-01 4.987278337573805231e+00 -2.097871683617400507e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.186875000000000013e-01 5.046183199828611521e+00 -1.447728436717387046e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.187500000000000083e-01 5.105088062083417810e+00 -7.925633389054936861e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.188125000000000014e-01 5.163992924338224100e+00 -1.346490135276701139e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.188750000000000084e-01 5.222897786593030389e+00 5.237323796055537439e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.189375000000000016e-01 5.281802648847836679e+00 1.180297060528533448e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.190000000000000085e-01 5.340707511102657179e+00 1.832767551050089594e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.190625000000000017e-01 5.399612373357463468e+00 2.478880574822839300e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.191250000000000087e-01 5.458517235612269758e+00 3.116394908151032261e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.191875000000000018e-01 5.517422097867076047e+00 3.743099154301026132e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.192500000000000088e-01 5.576326960121882337e+00 4.356819414349384356e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.193125000000000019e-01 5.635231822376688626e+00 4.955426827959184544e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.193750000000000089e-01 5.694136684631509127e+00 5.536844957927528066e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
